url,api,name,discount_price,price,brand,description,oos,name_in_english
"https://www.ishopchangi.com/en/product/royal-salute-25-years-old-the-treasured-blend-scotch-whisky-700ml-40--mp00089146.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/royal-salute-25-years-old-the-treasured-blend-scotch-whisky-700ml-40--mp00089146.model.json, 25 YEARS OLD THE TREASURED BLEND SCOTCH WHISKY 700ML 40%,277.6,347.0,ROYAL SALUTE,"Royal Salute was created to mark the coronation of Queen Elizabeth II and has ever since been the official partner to all ceremonial Royal gun salutes at the Tower of London.<br />The Tower of London is also guardian to the treasured Royal Regalia, the collection of the British monarchy's most precious possessions, including the Crown Jewels proudly worn at the coronation of Queen Elizabeth II.<br /><br />Just as these Crown Jewels are carefully watched over the Tower of London, so too are Royal Salute's rare collection of precious casks, which are kept under lock at our Speyside Vault. It's only these 'jewels', our exceptional whiskies that are patiently matured for a quarter of a century, that are included in this powerful 25 Year Old expression to impart a depth of flavour that only time allows. The Treasured Blend continues Royal Salute's legacy of distinction for elegantly crafted Scotch whisky.<br /><br />The blend is housed in a beautifully crafted porcelain flagon enhanced with sophisticated gold detailing and adorned with a jewelled stopper.<br /><br />Message from the Master Blender, Sandy Hyslop: ""The additional years in high quality oak casks from our precious collection result in a perfectly rich, powerful whisky with a remarkably long finish. It's complex and robust with decadent sweetness complemented by hints of spices""<br /><br />Nose: Rich and sweet with notes of sweet stewed fruit, blueberry jam, soft liquorice a dusting of cinnamon and aromatic marzipan.<br />Taste: Intensely sweet with flavours of juicy prunes, treacle toffee and dark chocolate rounded off perfectly with caramelised figs.",,ROYAL-SALUTE-25-YEARS-OLD-THE-TREASURED-BLEND-SCOTCH-WHISKY-700ML-40-
"https://www.ishopchangi.com/en/product/royal-salute-21-years-old-the-lost-blend-scotch-whisky-700ml-40--mp00091014.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/royal-salute-21-years-old-the-lost-blend-scotch-whisky-700ml-40--mp00091014.model.json, 21 YEARS OLD THE LOST BLEND SCOTCH WHISKY 700ML 40%,179.2,224.0,ROYAL SALUTE,"Royal Salute's 21 year old The Lost Blend is meticulously crafted combining scarce whiskies from distilleries no longer in production, together with a selection of exceptional malt and grain Scotch whiskies. These closed distilleries are often referred to as ‘lost distilleries’ and Royal Salute's Master Blender Sandy Hyslop hand-selected only the most compelling liquids from his collection of casks to create this rare expression. Housed in a beautifully crafted porcelain flagon, the irreplaceable blend features the ’lost’ Imperial Distillery at its heart. Named in honour of the British monarchy, the distillery was created in the same year as Queen Victoria’s Diamond Jubilee and was topped with a gilded cast iron crown in tribute to the momentous event.<br /><br />Message from Master Blender, Sandy Hyslop: ""ReminInternational Spirit Challengeent of the signature Royal Salute 21 year old style, The Lost Blend inherits the bolder profile of the perfectly peated Caperdonich malt, resulting in a harmonious smoky whisky with notes of rich fruits and touches of spice. It is a fitting tribute to the gone, but not forgotten, greats""<br /><br />Colour: Deep Golden Amber<br />Nose: Balanced and complex with notes  of sweet orange and peaches intermingled perfectly with smouldering bonfire embers<br />Taste: Juicy sweet pears,  fresh hazelnuts,  charred orange rind  completed perfectly with aromatic smoky peat",,ROYAL-SALUTE-21-YEARS-OLD-THE-LOST-BLEND-SCOTCH-WHISKY-700ML-40-
"https://www.ishopchangi.com/en/product/-bundle--johnnie-walker-gold-label-750ml-with-2-glasses-mp00124733.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/-bundle--johnnie-walker-gold-label-750ml-with-2-glasses-mp00124733.model.json,[Bundle]  GOLD LABEL 750ML WITH 2 GLASSES,99.0,0.0,MOËT & CHANDON,"This bundle includes:<br />1x Johnnie Walker Gold Label 750ML 40%<br />2x Glasses<br /><br />Johnnie Walker Gold Label Reserve is a vibrant, stylish blended Scotch crafted using whiskies chosen for their<br />sweet, honeyed qualities – offering rich layers of vivid flavour in every drop. Heather honey from Clynelish coats<br />crisp apple sweetness from distilleries such as Cardhu. The delicate spice from the likes of Blair Athol lights<br />sparks, while indulgent smooth creaminess from distilleries such as Cameronbridge pulses through refined,<br />sweet smoke from the remote Scottish Islands.This is a shimmering, swirling, perfect balance of flavours that<br />brings something truly special to moments of celebration. Perfect to be enjoyed at home on its own or as a<br />cocktail, Gold Label Reserve is the perfect gift to celebrate all life's golden moments.",,-Bundle--JOHNNIE-WALKER-GOLD-LABEL-750ML-WITH-2-GLASSES
"https://www.ishopchangi.com/en/product/-bundle-deal--teacher-s-highland-cream-blended-scotch-whisky-duo-set-mp00093964.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/-bundle-deal--teacher-s-highland-cream-blended-scotch-whisky-duo-set-mp00093964.model.json,[BUNDLE DEAL]  Highland Cream Blended Scotch Whisky Duo Set,84.0,99.0,TEACHER'S,"<p><span style=""color:blue; font-weight: bold;"">Note: This item will be delivered separately if the order contains items from other merchants</span></p><br><br>
 Each set consists of 2 x Teacher's Highland Cream 700ml It is said that William Teacher would not give his name to his blend until he had found perfection. Highland Cream is that whisky. 

Malty, even creamy, but never cloying. Big and sustaining. The whisky world’s answer to Kendal
Mint Cake.


Colour:	Rich amber with yellow gold highlights.
Nose:	Oily, Fudge-like
Palate:	Big, rounded, smooth, full and crunchy maltiness. To drink this whisky is like biting into peanut brittle, then toffee. then liquorice flavours
Finish:	Rooty, oaky, smoky, these dry fl avours providing a perfect balance 

<p><span style=""font-weight: bold;"">List price includes Duty.</span><p>",,-BUNDLE-DEAL--Teacher-s-Highland-Cream-Blended-Scotch-Whisky-Duo-Set
"https://www.ishopchangi.com/en/product/royal-salute-32-years-old-union-of-the-crowns-scotch-whisky-500ml-40--mp00089174.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/royal-salute-32-years-old-union-of-the-crowns-scotch-whisky-500ml-40--mp00089174.model.json, 32 YEARS OLD UNION OF THE CROWNS SCOTCH WHISKY 500ML 40%,428.0,535.0,ROYAL SALUTE,"Royal Salute 32 Year Old Union of the Crowns pays tribute to the events of 1603, when King James VI fused three mighty kingdoms to create the modern British Monarchy. Reflecting the significance of this historical event, the rare single malts in Royal Salute 32 Year Old Union of the Crowns also show the power of unity, combining precious whiskies to create a timeless experience that can boast to be greater than the sum of its parts.<br /><br />Exceptional whiskies aged for over 32 years have been hand-selected from some of the best distilleries in Scotland, such as: Tormore which lends its distinctive creamy texture; the characteristically fruity Glen Keith; Longmorn, which imparts a sweet and generous flavour; addition to long-since closed distilleries, Lochside and Caperdonich. The final expression offers a rich and fruity nose and tasting notes of soft caramel toffee, dark chocolate and orange with a touch of ginger cake.<br /><br />Reflecting the rare liquid within, Royal Salute 32 Year Old Union of the Crowns is presented in an elegant porcelain flagon, made from the purest clay, water and tempered fire. The flagon, which takes ten days to make at the hands of highly skilled craftsmen, is embossed with a distinguished hand-hammered silver plaque, while a black stone set on a silver crown tops the bottle. Each bottle is unique, with the glaze giving every flagon an individual patina, the result of a secret  firing  process. The story of the Union of  the Crowns is brought elegantly to life through the flagon’s long neck, which is decorated with a rose, a thistle and a shamrock. <br /><br />Nose: A rich and fruity nose reveals notes of peaches in sweet syrup, soft caramel toffee, cinnamon and a hint of dark chocolate.<br />Taste: Exquisitely smooth. Notes of smooth orange balanced with soft ripe pear with a touch of moist ginger cake. A never ending finish.",,ROYAL-SALUTE-32-YEARS-OLD-UNION-OF-THE-CROWNS-SCOTCH-WHISKY-500ML-40-
"https://www.ishopchangi.com/en/product/islay-mist-the-original-peated-blend--700ml-mp00136490.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/islay-mist-the-original-peated-blend--700ml-mp00136490.model.json," The Original Peated Blend, 700ML",59.9,76.0,ISLAY MIST,"Islay Mist was originally created in 1927 at Laphroaig distillery by Ian Hunter, to celebrate the coming of age of the laird of Islay’s son, John Granville Morrison.<br /><br />Perhaps the first blended Scotch to be built on a bedrock of Laphroaig, Islay Mist was the forerunner of the modern big, peaty blends.<br /><br />Alcohol: 40%",,Islay-Mist-The-Original-Peated-Blend--700ML
"https://www.ishopchangi.com/en/product/johnnie-walker-blue-label-mp00131280.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/johnnie-walker-blue-label-mp00131280.model.json, BLUE LABEL,256.0,280.0,MOËT & CHANDON,"Johnnie Walker Blue Label is a velvety smooth and vibrant Scotch crafted using rare hand-selected whiskies from<br />across the four corners of Scotland. Only 1 in 10,000 casks from our unparalleled reserves of aging Scotch -<br />including some from long-closed ‘ghost’ distilleries - is considered to have the remarkable depth of character<br />needed to craft this exceptionally smooth whisky. Rolling waves of rich spice give way to a deep surge of vanilla<br />sweetness and honey. Caramel and hazelnuts course through dark chocolate before a luxuriously long, smoky<br />finish. Johnnie Walker Blue Label is great enjoyed with a sip of iced water to prepare your palate, followed by a<br />sip of whisky. A gift of remarkable rarity, an extraordinary whisky to discover the depth of flavour of the rarest<br />whiskies<br /><br />Alcohol: 40%",,JOHNNIE-WALKER-BLUE-LABEL
"https://www.ishopchangi.com/en/product/ballantine-s-23yo-700ml-mp00089090.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/ballantine-s-23yo-700ml-mp00089090.model.json, 23YO 700ML,196.0,245.0,BALLANTINE'S,"Ballantine's 23 Year Old is a bold blend with captivating depth of flavour, delivering succulent fruits and layers of spice that lead to a satin-smooth finish. Today's Master Blender, Sandy Hyslop, hand-selected each and every whisky for this aromatic blend, favouring high proportions of whiskies aged exclusively in first-fill American oak casks. <br /><br />Nose: Notes of poached pears and the fruity aromas of intensely sweet orchard fruits<br />Taste: Vanilla mingles with layers of ripe red apple, buttery caramel and a hint of liquorice.<br /><br />Category: Scotch Whisky<br />Place of Origin: Scotland<br />Ingredients: Water, Malted Barley, Cereal, Yeast<br />Alcohol Content: 40% vol<br />Volume: 700ml<br />Consumption Tips: Neat or on the rocks.<br />Brand Story: Two centuries, five Master Blenders and one uncompromising standard of excellence. That’s the Ballantine’s story, and we’re sticking to it. We can trace our roots all the way back to 1827 when our founder George Ballantine first opened his store in Edinburgh. Since then, we’ve travelled all over the world and are now the No.2 selling Scotch whisky globally thanks to our diverse range of quality, blended whiskies, that are perfect to drink how you like.",,BALLANTINE-S-23YO-700ML
"https://www.ishopchangi.com/en/product/johnnie-walker-red-label-mp00131390.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/johnnie-walker-red-label-mp00131390.model.json, RED LABEL,44.9,55.0,MOËT & CHANDON,"The world’s best-selling Scotch Whisky combines up to 35 single malt and grain whiskies, including many of<br />Scotland’s most celebrated pours: Cardhu, Caol Ila, Cameronbridge and Teaninich. Sweet smoke crackles<br />with sparks of cinnamon, honey cascades over fresh fruit while pepper bursts through crisp apple, these<br />are the iconic flavours of Johnnie Walker Red Label. Created with long drinks in mind, it’s perfect to be<br />enjoyed as a highball, in a tall glass filled with ice and mixed with lemonade, ginger ale or a mixer of your<br />choice. A great gift for someone who appreciates good whisky and tasty long mixed drinks.<br /><br />Alcohol: 40%",,JOHNNIE-WALKER-RED-LABEL
"https://www.ishopchangi.com/en/product/copper-dog-whisky-mp00114917.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/copper-dog-whisky-mp00114917.model.json, Whisky,63.0,89.0,COPPER DOG,"Copper Dog is a Scotch whisky that sums up all that is good about Speyside. Rich, creamy, toffee apple, caramelised sugars, fruits and a gentle wood presence. It is best served with freshly pressed apple juice (""Apple Dog"").",,Copper-Dog-Whisky
"https://www.ishopchangi.com/en/product/grand-macnish-scotch-whisky--1000ml-mp00136483.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/grand-macnish-scotch-whisky--1000ml-mp00136483.model.json," Scotch Whisky, 1000ML",75.0,0.0,GRAND MACNISH,"Created in 1863 to appeal to the burgeoning blended Scotch market, Grand Macnish was heavily reliant on light, fragrant Highland malts and is one of the oldest, continuously available Scotch whisky blends in the world.<br /><br />Originally drawing on over 40 Highland malts, this blend became a huge success and was feted by Ernest Hemingway. After being taken into Canadian ownership the brand was largely exported to North America. Nowadays it is available in a number of expressions but still maintains the look of the Victorian presentation and packaging.<br /><br />Alcohol: 40%",,Grand-Macnish-Scotch-Whisky--1000ML
"https://www.ishopchangi.com/en/product/chivas-regal-ultis-1000ml-mp00089198.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/chivas-regal-ultis-1000ml-mp00089198.model.json, ULTIS 1000ML,237.6,264.0,CHIVAS REGAL,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br />Chivas Ultis is the first blended malt from the house of Chivas. Every drop contains five precious single malts, selected from five of the most cherished Speyside distilleries, in honour of our five illustrious master blenders. This unique and prestigious whisky is the true essence of Chivas Regal.<br /><br />Colour: Deep amber<br />Nose: The aroma presents ripe peach and red apples with accompanying cinnamon, fudge and honey infusions<br />Taste: Tasting reveals a smooth vanilla texture, brimming with clementine and apricots, before giving way to a background of soft caramel, spicy cloves and ginger",,CHIVAS-REGAL-ULTIS-1000ML
"https://www.ishopchangi.com/en/product/-exclusive-bundle--monkey-shoulder-premium-blended-malt-scotch-whisky-700ml---complimentary-monkey-shoulder-stool-with-fever-tree-ginger-ale-mixers-mp00139118.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/-exclusive-bundle--monkey-shoulder-premium-blended-malt-scotch-whisky-700ml---complimentary-monkey-shoulder-stool-with-fever-tree-ginger-ale-mixers-mp00139118.model.json,[Exclusive Bundle]  Premium Blended Malt Scotch Whisky 700ml + Complimentary  Stool with Fever Tree Ginger Ale Mixers,80.0,88.0,MONKEY SHOULDER,"Receive a limited edition Monkey Shoulder Stool along with 4 bottles of Fever Tree Ginger Ale, make the perfect GingerMonkey cocktail from home. <br /><br />THE MIX MASTER - From the classic Old Fashioned to the modern Penicillin – the richness and vibrancy combine with mellow vanilla notes to make it an awesome pairing to many a concoction.<br /><br />TASTING NOTE<br /><br />Zesty orange meets mellow vanilla, honey and spiced oak<br /><br />Mellow Vanilla with spicy hints<br /><br />Super Smooth<br />1x700ML<br />Alcohol Content : 40%",,-Exclusive-Bundle--Monkey-Shoulder-Premium-Blended-Malt-Scotch-Whisky-700ml---Complimentary-Monkey-Shoulder-Stool-with-Fever-Tree-Ginger-Ale-Mixers
"https://www.ishopchangi.com/en/product/craigellachie-13-years-old-single-malt-whisky-mp00093970.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/craigellachie-13-years-old-single-malt-whisky-mp00093970.model.json, 13 Years Old Single Malt Whisky,113.0,135.0,CRAIGELLACHIE,"One of the three official Craigellachie bottlings released in 2014, their 13 year old single malt Scotch whisky handsomely shows off the bold, robust character of the distillery's output. Oodles of dynamic fruit notes with a distinctive current of smoke running through the middle.  

<p><span style=""font-weight: bold;"">List price includes Duty.</span><p>",,Craigellachie-13-Years-Old-Single-Malt-Whisky
"https://www.ishopchangi.com/en/product/royal-salute-21-year-old-the-signature-blend---special-edition-1l-40--mp00122995.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/royal-salute-21-year-old-the-signature-blend---special-edition-1l-40--mp00122995.model.json, 21 YEAR OLD THE SIGNATURE BLEND - SPECIAL EDITION 1L 40%,274.0,274.0,ROYAL SALUTE,"Created for celebration, Royal Salute has created this Special Edition. <br /> <br />The Signature Blend whisky is a classic, unchanged since 1953, with a flavour and fragrance that will make your heart sing. A celebration to live long in the memory, Royal Salute was created to mark the coronation of HM Queen Elizabeth II. There’s history in each measure, a royal tradition that’s British to the core. <br /><br />On the nose, sweet pears and citrus fruits are balanced with the fragrance of autumn flowers. An elegant blend of vanilla and dry oak is crowned with subtle notes of sherry and just a wisp of smoke. In the mouth, the welcome warmth of orange marmalade and fresh pears is followed by a brave explosion of spices and hazelnut. After the excitement, a trace of smoke lingers.",,ROYAL-SALUTE-21-YEAR-OLD-THE-SIGNATURE-BLEND---SPECIAL-EDITION-1L-40-
"https://www.ishopchangi.com/en/product/ballantines-finest-nr-1000ml--alc--40--mp00123729.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/ballantines-finest-nr-1000ml--alc--40--mp00123729.model.json,"BALLANTINES FINEST NR 1000ml, Alc. 40%",63.0,67.0,BALLANTINE'S,"Ballantine’s Finest Scotch Whisky is the oldest recipe in the range, created in 1910 by the Ballantine’s family, with more than 40 malts and grains in this blend.",,BALLANTINES-FINEST-NR-1000ml--Alc--40-
"https://www.ishopchangi.com/en/product/hunter-laing-highland-journey-blended-scotch-1000ml-mp00062839.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/hunter-laing-highland-journey-blended-scotch-1000ml-mp00062839.model.json, HIGHLAND JOURNEY BLENDED SCOTCH 1000ML,80.0,0.0,HUNTER LAING,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br />To create this outstanding blend of fine Scotch malt whisky we have selected whiskies from the very finest distilleries to be found in the Scottish Highlands. The balance of smoothness and compleixty of flavour and aroma comes from blending whiskies some of which have been matured in American Oak casks and some in Spanish Sherry casks.",,HUNTER-LAING-HIGHLAND-JOURNEY-BLENDED-SCOTCH-1000ML
"https://www.ishopchangi.com/en/product/john-walker---sons-xr-21yo-750ml-mp00089100.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/john-walker---sons-xr-21yo-750ml-mp00089100.model.json,JOHN WALKER & SONS XR 21YO 750ML,184.1,200.0,MOËT & CHANDON,"An exclusive blend inspired by the handwritten notes of Sir Alexander Walker, the grandson of founder John Walker.<br><br>Sourced from the exclusive reserve of aged casks, including those of the now silent Brora distillery, the whisky has been allowed to age for twenty-one years, achieving a smooth, deep blend - the depth and intensity of aged oak, the subtle notes of vanilla, the sweet hint of golden honey and a very smooth finish",,JOHN-WALKER---SONS-XR-21YO-750ML
"https://www.ishopchangi.com/en/product/grand-macnish-finest-scotch-whisky--1750ml-mp00136489.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/grand-macnish-finest-scotch-whisky--1750ml-mp00136489.model.json," Finest Scotch Whisky, 1750ML",125.0,0.0,GRAND MACNISH,"It is composed of 40 different whiskies. MacNish adopted the name Grand MacNish because so many Scottish people when tasting the whisky would say, ""It is a grand whisky"". 1.75L, Scotland<br /><br />Born in 1863, making it one of the oldest scotch whisky in the market today. Palate has note of vanilla fudge, floral and fresh summer fruits. Has an excitingly rich finish with a lingering mellowness. Nose is young and feral, with hints of lively combing lavender and heather.<br /><br />Alcohol: 40%",,Grand-Macnish-Finest-Scotch-Whisky--1750ML
"https://www.ishopchangi.com/en/product/hunter-laing-islay-journey-blended-scotch-1000ml-mp00063054.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/hunter-laing-islay-journey-blended-scotch-1000ml-mp00063054.model.json, ISLAY JOURNEY BLENDED SCOTCH 1000ML,85.0,0.0,HUNTER LAING,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br />The journey to Islay is not an easy one. Getting there takes time but the island, like its whisky, is worth the effort. We have made this journey for generations and will continue to do so, bringing back some of the best malt whiskies Islay has to offer.",,HUNTER-LAING-ISLAY-JOURNEY-BLENDED-SCOTCH-1000ML
"https://www.ishopchangi.com/en/product/naked-grouse-blended-malt-mp00117519.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/naked-grouse-blended-malt-mp00117519.model.json,Naked Grouse Blended Malt,75.0,0.0,FAMOUS GROUSE,"<b>Images shown are for illustration purposes only, vintage may vary.</b><br /><br />Nose : Black Cherries, Cocoa Powder, Oak Wood<br />Palate : Resinous, Dried Fruits and Nutmeg, Spicy Cinnamon Sticks<br />Finish : Dark Chocolate, Lingering Spiciness, Medium Sweet",,Naked-Grouse-Blended-Malt
"https://www.ishopchangi.com/en/product/copper-dog-and-ginger-ale-party-pack-mp00118127.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/copper-dog-and-ginger-ale-party-pack-mp00118127.model.json, and Ginger Ale Party Pack,74.9,108.2,COPPER DOG,"This party pack contains everything you need for an easy yet perfect 'Ginger Dog' at home. Each pack comes with 1 bottle of Copper Dog Whisky (700ml) and 8 bottles of Fever-Tree Ginger Ale (200ml per bottle).  <br /><br />Instructions: Add ice to a tall glass. Pour in 50ml of Copper Dog, top up with 150ml of Fever-Tree Ginger Ale and add a fresh wedge of Grapefruit. Stir and enjoy!",,Copper-Dog-and-Ginger-Ale-Party-Pack
"https://www.ishopchangi.com/en/product/chivas-regal-18-years-40--1000ml-mp00124743.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/chivas-regal-18-years-40--1000ml-mp00124743.model.json, 18 YEARS 40% 1000ML,159.0,0.0,CHIVAS REGAL,"Chivas 18 is a complex yet refined whisky. An incredible blend of 85 flavour notes in every drop. The creation of our Custodian Master Blender, intent on making a perfectly balanced and exceptionally smooth Scotch. Velvety, with hints of dark chocolate and multi-layered aromas of dried fruit and buttery toffee.",,CHIVAS-REGAL-18-YEARS-40--1000ML
"https://www.ishopchangi.com/en/product/dewar-s-18-years-whisky-mp00093960.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/dewar-s-18-years-whisky-mp00093960.model.json,Dewar's 18 Years Whisky,105.0,139.0,DEWARS,"A rather indulgent post-dinner dram, our abundantly flavoursome Dewar's 18 Year Old Blended Scotch Whisky has picked up awards all over the world since it was introduced to the range in 2003.

Tasting Notes

A rich dark chocolate taste, with fruity notes and marzipan leading to a well-rounded, smooth finish 

<p><span style=""font-weight: bold;"">List price includes Duty.</span><p>",,Dewar-s-18-Years-Whisky
"https://www.ishopchangi.com/en/product/-bundle-deal--dewar-s-15-years-whisky-duo-set-mp00093962.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/-bundle-deal--dewar-s-15-years-whisky-duo-set-mp00093962.model.json,[BUNDLE DEAL] Dewar's 15 Years Whisky Duo Set,170.0,199.0,DEWARS,"Created to be a sweeter, lighter blended scotch whisky, this was the first whisky created by Stephanie Macleod. Thanks to both the unique double ageing process and golden water source, Dewar's 15 Years Old is unusually smooth, with flavour notes of honey, toffee and floral. 

Nose:

Delicate floral aromas
Palate:	Golden honey and decadent toffee sauce with succulent exotic fruits, hints of coconut and vanilla 
Finish:	Lengthy, warming finish
  

<p><span style=""font-weight: bold;"">List price includes Duty.</span><p>",,-BUNDLE-DEAL--Dewar-s-15-Years-Whisky-Duo-Set
"https://www.ishopchangi.com/en/product/-bundle--dewars-aged-collection---6-nosing-glass-mp00115873.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/-bundle--dewars-aged-collection---6-nosing-glass-mp00115873.model.json,[BUNDLE]  Aged Collection + 6 Nosing Glass,270.9,299.0,DEWARS,"Consist of:<br /><br />1x Dewar's 12 year old blended Scotch Whisky 700ml<br />1x Dewar's 15 year old blended Scotch Whisky 700ml<br />1x Dewar's 18 year old blended Scotch Whisky 700ml<br />6x Dewar's Nosing Glass<br /><br />Dewar's 12 year old blended Scotch Whisky<br /><br />A direct descendant of the signature Blended Scotch Whisky introduced over a century ago. This whisky was created by the previous Master Blender to introcue the first permanent product to their premium Blended Scotch Whisky range. Dewar's 12 year old blend, called 'Double Aged' due to the 6 months of marrying in oak casks that the whisky does after initial maturation and blending. Dewar's is one of the world's most awarded whiskies, recently winning the Monde Grand Gold across their range.<br /><br />Tasting Notes<br /><br />A rich honeyed taste, with notes of juicy sultanas, citrus & vanilla leading to a well rounded, smooth finish. <br /><br />Dewar's 15 year old blended Scotch Whisky<br /><br />Created to be a sweeter, lighter blended scotch whisky, this was the first whisky created by Stephanie Macleod. Thanks to both the unique double ageing process and golden water source, Dewar's 15 Years Old is unusually smooth, with flavour notes of honey, toffee and floral. <br /><br />Nose: Delicate floral aromas<br />Palate: Golden honey and decadent toffee sauce with succulent exotic fruits, hints of coconut and vanilla <br />Finish: Lengthy, warming finish<br /><br />Dewar's 18 year old blended Scotch Whisky<br /><br />A rather indulgent post-dinner dram, our abundantly flavoursome Dewar's 18 Year Old Blended Scotch Whisky has picked up awards all over the world since it was introduced to the range in 2003.<br /><br />Tasting Notes<br /><br />A rich dark chocolate taste, with fruity notes and marzipan leading to a well-rounded, smooth finish",,-BUNDLE--Dewars-Aged-Collection---6-Nosing-Glass
"https://www.ishopchangi.com/en/product/royal-salute-29-years-old-pedro-xim-nez-sherry-cask-finish-scotch-whisky-700ml-40--mp00089172.html?p_collection=HOMEDELIVERYNONTRAVELLER,LANDSIDE#referer=categorylisting",https://www.ishopchangi.com/en/product/royal-salute-29-years-old-pedro-xim-nez-sherry-cask-finish-scotch-whisky-700ml-40--mp00089172.model.json, 29 YEARS OLD PEDRO XIMÉNEZ SHERRY CASK FINISH SCOTCH WHISKY 700ML 40%,659.7,733.0,ROYAL SALUTE,"The Royal Salute 29 Year Old Pedro Ximénez Sherry Cask Finish Limited Edition is inspired by Queen Elizabeth II's first official visit to Spain in 1988 where she ushered in a new era of friendship between the United Kingdom and Spain - a fitting tribute given that Royal Salute was first created as a gift for the Coronation of Queen Elizabeth II in 1953.<br /><br />To celebrate this historic royal visit, Royal Salute has for the very first time finished its exceptional whisky in the fines Pedro Ximénez Sherry casks from Spain. Royal Salute Master Blender Sandy Hyslop has captured the richness of this exquisite sherry while keeping the unique Royal Salute signature firmly at the heart of the blend. The result is an intense and complex whisky that brings to life the vibrancy of Spain with every sip.<br /><br />Nose: Aromatic and spicy on the nose with notes of sandal wood, juicy orange, liquorice and plump sultanas.<br />Taste: Full and sweet, perfectly complementing the nose with flavours of ripe plums in honey syrup intermingled with treacle toffees and luxurious chocolate coated almonds.",,ROYAL-SALUTE-29-YEARS-OLD-PEDRO-XIM-NEZ-SHERRY-CASK-FINISH-SCOTCH-WHISKY-700ML-40-
